Order_ID,Delivery_Time_Minutes,Delivery_Status
121566,48,Delivered
121570,45,Late
121571,27,Delivered
121572,52,Delivered
121574,57,Delivered
121575,51,Delivered
121579,37,Delivered
121581,47,Delivered
121582,28,Delivered
121583,39,Delivered
121585,30,Delivered
121587,47,Delivered
121589,63,Delivered
121592,40,Delivered
121593,61,Late
121597,58,Delivered
121603,43,Delivered
121604,57,Delivered
121606,34,Delivered
121607,45,Delivered
121608,65,Delivered
121614,41,Delivered
121616,60,Late
121617,47,Delivered
121618,55,Delivered
121620,57,Delivered
121622,58,Delivered
121623,59,Delivered
121628,35,Delivered
121635,53,Delivered
121643,52,Delivered
121646,46,Delivered
121647,51,Delivered
121649,47,Delivered
121656,50,Delivered
121659,64,Delivered
121661,44,Delivered
121664,56,Delivered
121666,47,Delivered
121669,52,Delivered
121672,39,Delivered
121673,57,Delivered
121674,45,Delivered
121675,48,Delivered
121677,31,Delivered
121679,41,Delivered
121680,36,Delivered
121681,29,Delivered
121682,38,Delivered
121683,38,Delivered
121684,31,Delivered
121686,30,Delivered
121693,59,Delivered
121697,53,Delivered
121700,46,Delivered
121706,64,Delivered
121707,43,Delivered
121710,44,Delivered
121711,27,Delivered
121716,45,Delivered
121717,52,Late
121721,55,Delivered
121722,26,Delivered
121725,49,Delivered
121727,58,Delivered
121728,29,Delivered
121729,47,Delivered
121730,53,Delivered
121733,41,Delivered
121734,26,Delivered
121735,39,Delivered
121740,29,Delivered
121743,43,Delivered
121744,56,Delivered
121745,56,Delivered
121746,44,Delivered
121747,47,Delivered
121748,42,Delivered
121751,30,Delivered
121754,55,Delivered
121759,55,Delivered
121762,28,Delivered
121765,40,Delivered
121768,48,Cancelled
121769,56,Delivered
121772,42,Delivered
121775,30,Delivered
121776,25,Delivered
121777,35,Delivered
121778,32,Delivered
121780,37,Cancelled
121784,62,Late
121785,36,Delivered
121786,29,Delivered
121789,46,Delivered
121790,40,Delivered
121792,25,Delivered
121793,25,Delivered
121796,25,Delivered
121800,37,Delivered
121801,43,Delivered
121803,62,Delivered
121804,30,Delivered
121805,50,Delivered
121806,64,Late
121808,34,Delivered
121809,33,Delivered
121810,58,Delivered
121811,47,Delivered
121812,62,Late
121815,35,Delivered
121817,54,Delivered
121818,27,Delivered
121820,58,Delivered
121821,50,Delivered
121824,49,Delivered
121825,55,Delivered
121826,27,Delivered
121827,40,Delivered
121828,29,Delivered
121833,64,Late
121834,59,Delivered
121835,42,Delivered
121836,52,Delivered
121838,43,Late
121840,65,Delivered
121843,38,Delivered
121845,43,Delivered
121846,56,Delivered
121848,42,Delivered
121849,35,Delivered
121850,65,Delivered
121854,53,Delivered
121856,26,Delivered
121858,42,Delivered
121859,40,Delivered
121860,56,Delivered
121861,60,Delivered
121863,51,Delivered
121864,25,Late
121865,37,Delivered
121866,56,Delivered
121867,63,Cancelled
121868,44,Delivered
121870,30,Delivered
121871,37,Delivered
121873,31,Delivered
121875,45,Delivered
121876,43,Cancelled
121878,51,Delivered
121882,41,Late
121883,34,Late
121885,45,Delivered
121886,37,Delivered
121889,46,Delivered
121890,60,Delivered
121891,64,Delivered
121892,27,Delivered
121896,43,Delivered
121898,44,Delivered
121904,31,Delivered
121907,59,Delivered
121908,30,Delivered
121910,36,Delivered
121911,50,Delivered
121912,61,Delivered
121914,40,Delivered
121915,59,Late
121916,42,Delivered
121918,31,Delivered
121919,61,Delivered
121923,56,Delivered
121925,56,Delivered
121927,58,Delivered
121928,49,Delivered
121932,42,Delivered
121934,54,Delivered
121935,58,Delivered
121937,61,Delivered
121939,32,Late
121940,51,Cancelled
121942,45,Delivered
121943,33,Delivered
121944,27,Delivered
121946,52,Delivered
121947,60,Delivered
121948,41,Delivered
121950,63,Delivered
121951,60,Delivered
121952,61,Delivered
121953,48,Delivered
121955,25,Delivered
121956,41,Delivered
121957,40,Delivered
121958,26,Delivered
121959,26,Delivered
121960,40,Delivered
121961,35,Delivered
121963,41,Delivered
121964,39,Delivered
121967,32,Delivered
121968,41,Delivered
121969,49,Delivered
121970,58,Delivered
121971,41,Late
121972,48,Late
121973,31,Delivered
121975,37,Delivered
121977,32,Delivered
121978,38,Delivered
121979,33,Delivered
121980,36,Delivered
121981,27,Delivered
121982,46,Delivered
121983,34,Delivered
121984,65,Delivered
121988,42,Delivered
121990,41,Delivered
121994,44,Delivered
121995,47,Delivered
121996,35,Delivered
121998,40,Delivered
121999,25,Delivered
122002,29,Delivered
122003,49,Delivered
122004,49,Delivered
122006,29,Cancelled
122007,52,Delivered
122012,33,Delivered
122015,64,Delivered
122017,48,Cancelled
122020,26,Delivered
122023,53,Delivered
122026,39,Delivered
122027,33,Delivered
122028,64,Delivered
122033,36,Delivered
122034,57,Delivered
122036,45,Delivered
122037,57,Delivered
122038,29,Late
122042,59,Delivered
122044,35,Delivered
122045,30,Delivered
122046,56,Delivered
122047,25,Delivered
122050,62,Delivered
122051,58,Delivered
122053,45,Delivered
122054,29,Delivered
122055,37,Delivered
122056,41,Late
122057,35,Late
122058,64,Delivered
122062,29,Delivered
122065,56,Delivered
122068,27,Delivered
122070,43,Delivered
122071,30,Delivered
122074,61,Late
122078,35,Delivered
122079,64,Delivered
122080,26,Cancelled
122081,36,Delivered
122082,29,Delivered
122085,26,Delivered
122086,56,Delivered
122090,54,Delivered
122091,62,Delivered
122092,25,Delivered
122093,39,Delivered
122095,31,Delivered
122096,28,Delivered
122098,49,Delivered
122099,28,Delivered
122100,30,Delivered
122104,37,Cancelled
122105,35,Delivered
122106,55,Delivered
122107,61,Delivered
122108,56,Delivered
122109,32,Delivered
122110,50,Delivered
122111,30,Delivered
122112,42,Delivered
122113,36,Delivered
122114,34,Delivered
122115,39,Delivered
122116,47,Delivered
122117,62,Delivered
122120,52,Delivered
122122,49,Delivered
122123,30,Delivered
122126,26,Delivered
122129,59,Delivered
122132,31,Delivered
122133,61,Delivered
122134,46,Delivered
122136,50,Delivered
122138,60,Delivered
122139,30,Delivered
122140,51,Delivered
122141,44,Delivered
122144,43,Delivered
122146,40,Delivered
122147,61,Delivered
122153,31,Delivered
122156,51,Late
122157,36,Delivered
122158,59,Cancelled
122159,25,Delivered
122161,55,Delivered
122163,43,Delivered
122168,63,Delivered
122169,54,Delivered
122171,50,Delivered
122173,51,Delivered
122174,65,Delivered
122182,33,Delivered
122183,33,Delivered
122184,27,Delivered
122185,40,Delivered
122186,64,Delivered
122195,29,Delivered
122197,65,Delivered
122198,28,Delivered
122199,34,Delivered
122200,60,Delivered
122203,39,Delivered
122207,33,Delivered
122208,47,Delivered
122209,49,Delivered
122214,45,Cancelled
122217,65,Delivered
122218,32,Delivered
122221,29,Delivered
122228,41,Delivered
122229,35,Delivered
122232,31,Delivered
122239,59,Cancelled
122242,43,Delivered
122246,42,Delivered
122248,58,Delivered
122253,65,Delivered
122259,51,Delivered
122261,37,Delivered
122262,58,Delivered
122264,42,Delivered
122265,52,Delivered
122266,62,Delivered
122267,25,Late
122268,50,Delivered
122269,42,Delivered
122270,44,Late
122271,56,Delivered
122274,38,Delivered
122278,37,Delivered
122282,49,Delivered
122283,47,Late
122284,58,Delivered
122286,55,Delivered
122288,64,Delivered
122290,32,Delivered
122291,50,Delivered
122292,50,Delivered
122296,36,Delivered
122299,28,Late
122300,28,Delivered
122301,32,Delivered
122302,43,Delivered
122304,32,Delivered
122305,28,Delivered
122307,35,Delivered
122311,58,Delivered
122314,40,Delivered
122315,31,Delivered
122317,45,Late
122318,26,Delivered
122319,30,Delivered
122321,33,Delivered
122322,43,Late
122324,55,Delivered
122325,52,Delivered
122326,26,Delivered
122331,27,Late
122332,33,Delivered
122334,25,Delivered
122337,27,Delivered
122339,31,Delivered
122343,52,Delivered
122345,53,Delivered
122347,53,Delivered
122349,46,Delivered
122350,36,Delivered
122352,44,Delivered
122354,45,Delivered
122355,30,Delivered
122359,39,Delivered
122361,29,Delivered
122364,61,Late
122365,52,Delivered
122368,30,Cancelled
122369,25,Delivered
122370,53,Late
122373,33,Delivered
122378,52,Delivered
122382,32,Delivered
122383,47,Delivered
122384,41,Delivered
122385,32,Delivered
122386,25,Delivered
122387,54,Delivered
122390,40,Delivered
122394,28,Delivered
122395,39,Delivered
122396,31,Delivered
122397,37,Delivered
122399,56,Delivered
122403,30,Delivered
122404,49,Delivered
122406,37,Delivered
122407,43,Delivered
122408,26,Delivered
122409,52,Delivered
122410,35,Delivered
122412,47,Delivered
122414,27,Delivered
122416,65,Delivered
122417,60,Delivered
122420,25,Delivered
122423,54,Delivered
122425,65,Delivered
122427,59,Delivered
122429,51,Delivered
122431,36,Delivered
122432,30,Late
122437,27,Delivered
122441,35,Delivered
122442,57,Cancelled
122443,47,Delivered
122445,50,Delivered
122447,52,Delivered
122448,40,Late
122449,53,Delivered
122452,29,Delivered
122453,45,Delivered
122454,34,Delivered
122455,25,Delivered
122456,37,Delivered
122458,43,Delivered
122463,32,Delivered
122465,30,Delivered
122467,65,Delivered
122468,43,Delivered
122471,38,Delivered
122472,58,Delivered
122473,49,Delivered
122474,31,Delivered
122476,61,Delivered
122478,48,Delivered
122484,49,Delivered
122490,65,Delivered
122491,65,Delivered
122492,65,Delivered
122493,32,Late
122494,49,Delivered
122495,57,Delivered
122496,44,Delivered
122497,42,Delivered
122499,37,Delivered
122500,40,Delivered
122501,34,Delivered
122503,60,Delivered
122504,47,Delivered
122505,33,Delivered
122508,36,Delivered
122510,25,Delivered
122512,31,Delivered
122513,55,Delivered
122518,62,Delivered
122520,54,Delivered
122523,55,Delivered
122524,27,Delivered
122525,39,Delivered
122526,26,Cancelled
122527,35,Late
122528,26,Delivered
122529,44,Delivered
122535,63,Delivered
122536,50,Delivered
122539,41,Delivered
122540,57,Delivered
122541,49,Delivered
122545,60,Delivered
122547,51,Delivered
122549,38,Delivered
122550,59,Delivered
122552,42,Late
122554,58,Late
122555,58,Delivered
122557,51,Delivered
122559,31,Delivered
122561,41,Delivered
122562,53,Delivered
122563,43,Delivered
122566,58,Delivered
122568,37,Delivered
122569,47,Delivered
122572,63,Delivered
122573,32,Delivered
122574,29,Delivered
122576,54,Delivered
122578,28,Delivered
122582,51,Delivered
122584,65,Delivered
122585,38,Delivered
122586,46,Delivered
122588,37,Delivered
122589,61,Delivered
122591,64,Delivered
122592,55,Delivered
122593,25,Delivered
122596,53,Delivered
122597,45,Delivered
122600,25,Delivered
122601,27,Late
122604,27,Delivered
122607,33,Late
122610,38,Delivered
122611,55,Cancelled
122612,59,Delivered
122613,45,Delivered
122614,35,Delivered
122615,29,Delivered
122617,46,Delivered
122618,30,Late
122619,61,Delivered
122620,29,Delivered
122621,52,Delivered
122623,56,Delivered
122625,25,Delivered
122626,27,Late
122628,57,Delivered
122629,42,Delivered
122631,35,Delivered
122632,59,Delivered
122635,49,Delivered
122639,60,Delivered
122642,26,Delivered
122643,48,Delivered
122644,41,Delivered
122649,29,Late
122653,38,Delivered
122658,40,Delivered
122660,50,Delivered
122661,25,Delivered
122664,55,Delivered
122665,32,Delivered
122666,40,Delivered
122668,46,Delivered
122670,25,Delivered
122672,46,Delivered
122674,28,Delivered
122675,41,Delivered
122677,39,Delivered
122678,51,Delivered
122681,59,Delivered
122684,36,Delivered
122686,46,Delivered
122687,27,Delivered
122692,51,Delivered
122693,31,Delivered
122694,51,Delivered
122697,29,Delivered
122698,32,Late
122708,39,Delivered
122709,43,Delivered
122711,25,Delivered
122716,53,Delivered
122717,50,Delivered
122718,64,Delivered
122719,27,Delivered
122720,60,Delivered
122721,41,Delivered
122722,45,Delivered
122724,58,Delivered
122725,46,Delivered
122727,35,Delivered
122729,41,Delivered
122733,56,Delivered
122734,50,Delivered
122736,64,Delivered
122738,34,Delivered
122739,29,Delivered
122740,63,Delivered
122741,35,Cancelled
122742,57,Delivered
122743,47,Delivered
122744,50,Delivered
122745,41,Delivered
122746,56,Delivered
122749,61,Delivered
122751,34,Late
122753,32,Delivered
122754,27,Cancelled
122755,59,Delivered
122756,48,Delivered
122759,44,Delivered
122762,30,Delivered
122767,54,Delivered
122771,52,Late
122772,25,Delivered
122773,45,Delivered
122776,45,Delivered
122777,39,Delivered
122778,40,Delivered
122779,48,Delivered
122780,53,Late
122789,28,Delivered
122790,65,Delivered
122791,47,Delivered
122792,39,Delivered
122793,59,Delivered
122798,35,Delivered
122800,44,Delivered
122801,58,Delivered
122802,31,Delivered
122805,63,Delivered
122806,36,Late
122810,62,Delivered
122811,63,Delivered
122814,54,Delivered
122818,28,Delivered
122819,38,Delivered
122820,58,Delivered
122824,37,Delivered
122825,58,Delivered
122831,57,Delivered
122833,36,Delivered
122834,47,Cancelled
122838,40,Late
122840,37,Delivered
122841,43,Delivered
122845,43,Delivered
122846,45,Delivered
122848,41,Delivered
122849,46,Delivered
122851,54,Delivered
122855,49,Late
122856,54,Delivered
122858,30,Delivered
122864,42,Delivered
122867,50,Delivered
122868,25,Delivered
122872,40,Late
122873,35,Delivered
122876,32,Delivered
122878,53,Delivered
122880,59,Delivered
122881,26,Cancelled
122882,53,Delivered
122884,56,Delivered
122886,42,Delivered
122888,57,Late
122889,59,Delivered
122890,49,Delivered
122891,32,Delivered
122893,52,Delivered
122895,36,Delivered
122898,41,Delivered
122900,49,Delivered
122901,39,Cancelled
122904,31,Delivered
122905,32,Delivered
122907,57,Delivered
122908,53,Delivered
122910,61,Late
122912,63,Delivered
122916,48,Cancelled
122919,41,Delivered
122920,39,Delivered
122921,65,Delivered
122922,46,Cancelled
122923,49,Delivered
122925,38,Delivered
122927,60,Delivered
122933,35,Delivered
122940,62,Delivered
122942,29,Delivered
122944,25,Delivered
122946,29,Delivered
122949,51,Delivered
122950,34,Delivered
122952,56,Delivered
122955,54,Delivered
122958,63,Delivered
122960,31,Delivered
122962,62,Delivered
122963,41,Delivered
122967,26,Delivered
122968,32,Delivered
122972,27,Delivered
122973,48,Delivered
122975,52,Delivered
122978,43,Delivered
122980,56,Late
122981,54,Delivered
122982,31,Delivered
122984,28,Delivered
122985,56,Delivered
122988,25,Delivered
122989,35,Delivered
122990,45,Delivered
122991,28,Delivered
122994,61,Late
122995,36,Delivered
122996,59,Delivered
122997,36,Delivered
123000,60,Delivered
123001,52,Delivered
123002,64,Delivered
123003,61,Delivered
123004,38,Delivered
123007,26,Delivered
123010,57,Delivered
123013,47,Delivered
123016,39,Delivered
123017,32,Delivered
123021,54,Delivered
123026,61,Delivered
123027,36,Delivered
123033,53,Delivered
123034,50,Delivered
123035,35,Delivered
123036,46,Delivered
123043,49,Delivered
123045,36,Delivered
123046,57,Delivered
123049,46,Delivered
123050,57,Delivered
123053,60,Delivered
123055,28,Delivered
123056,29,Delivered
123058,55,Delivered
123060,53,Delivered
123061,33,Delivered
123063,45,Delivered
123070,50,Delivered
123071,27,Delivered
123074,60,Delivered
123076,29,Delivered
123078,37,Delivered
123079,44,Delivered
123080,62,Delivered
123082,26,Delivered
123085,41,Delivered
123086,27,Delivered
123088,32,Delivered
123089,26,Cancelled
123093,35,Delivered
123098,39,Delivered
123101,31,Delivered
123104,33,Delivered
123105,32,Delivered
123107,40,Delivered
123108,62,Delivered
123110,63,Delivered
123112,40,Delivered
123115,43,Delivered
123116,44,Delivered
123118,64,Delivered
123120,34,Delivered
123121,26,Delivered
123122,47,Delivered
123124,28,Delivered
123125,38,Delivered
123127,61,Delivered
123128,64,Delivered
123129,29,Delivered
123131,31,Delivered
123133,48,Delivered
123134,53,Delivered
123136,29,Delivered
123139,37,Delivered
123141,60,Late
123143,34,Delivered
123144,54,Delivered
123145,52,Delivered
123146,46,Delivered
123147,51,Delivered
123149,60,Delivered
123151,50,Delivered
123153,42,Delivered
123155,45,Late
123156,26,Delivered
123160,65,Delivered
123162,34,Delivered
123163,30,Delivered
123164,52,Delivered
123166,26,Delivered
123168,30,Delivered
123169,31,Delivered
123170,30,Delivered
123171,32,Delivered
123172,57,Delivered
123179,48,Delivered
123182,54,Delivered
123183,47,Delivered
123185,53,Delivered
123186,32,Delivered
123188,49,Delivered
123190,62,Delivered
123192,36,Delivered
123193,64,Delivered
123198,37,Delivered
123199,33,Delivered
123202,30,Delivered
123206,26,Late
123210,63,Late
123212,42,Delivered
123215,29,Delivered
123217,59,Delivered
123219,58,Delivered
123220,32,Delivered
123221,59,Delivered
123224,34,Delivered
123226,44,Delivered
123229,57,Delivered
123231,42,Delivered
123233,26,Late
123235,52,Late
123237,58,Delivered
123241,49,Delivered
123242,51,Delivered
123243,49,Cancelled
123245,48,Delivered
123246,52,Cancelled
123251,37,Cancelled
123252,37,Delivered
123257,61,Delivered
123258,34,Delivered
123259,38,Delivered
123260,63,Delivered
123261,53,Delivered
123262,52,Delivered
123263,26,Delivered
123264,37,Delivered
123265,59,Delivered
123266,47,Delivered
123267,35,Late
123268,36,Delivered
123269,54,Delivered
123270,52,Delivered
123271,33,Delivered
123272,33,Delivered
123277,53,Late
123279,45,Delivered
123280,25,Delivered
123281,52,Delivered
123284,51,Delivered
123290,63,Delivered
123293,36,Delivered
123294,38,Delivered
123296,41,Delivered
123300,27,Delivered
123303,37,Delivered
123305,57,Delivered
123307,45,Delivered
123309,54,Delivered
123310,32,Delivered
123315,29,Delivered
123317,57,Late
123319,59,Delivered
123320,63,Late
123321,57,Delivered
123322,65,Delivered
123323,49,Delivered
123324,47,Delivered
